League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
IRELAND 1,2025-05-02,15:45:00,13,Derry City,Shelbourne,2.8,1.9,4.7,2.0,2.87,3.4,1.5,2.4,3.45,1.27,9.0,1.05,1.07,6.15,1.51,2.55,2.41,1.47,2.15,1.62,1.3,1.36,1.7,1.67,1.67,1.92,1.67,3.59,1.59,6.75,2.9,1.32,2.75,1.63,2.31,1.92,1.82,2.55,1.42,3.15,1.29
IRELAND 1,2025-05-02,15:45:00,13,St Patrick's Athl.,Galway United,2.35,2.05,4.75,1.72,3.39,4.2,1.44,2.51,3.08,1.3,7.2,1.02,1.06,7.0,1.38,2.8,2.2,1.62,2.0,1.73,1.3,1.29,1.9,2.0,1.67,1.73,1.51,3.24,1.52,6.75,2.8,1.23,3.52,1.61,2.12,1.94,1.71,2.55,1.42,3.4,1.25
IRELAND 1,2025-05-02,15:45:00,13,Cork City,Shamrock Rovers,6.05,2.15,2.09,5.0,3.68,1.56,1.4,2.75,2.9,1.35,6.5,1.01,1.01,8.5,1.33,3.1,2.11,1.74,1.93,1.75,2.25,1.24,1.15,1.5,1.33,1.6,1.69,3.29,2.66,8.5,1.65,1.3,3.65,1.42,2.25,1.87,1.79,2.35,1.49,2.65,1.42
ENGLAND 1,2025-05-02,16:00:00,35,Manchester City,Wolverhampton Wanderers,1.8,2.63,7.0,1.33,5.4,8.5,1.25,3.75,2.2,1.62,5.0,1.17,1.01,13.0,1.17,5.0,1.53,2.45,1.8,1.95,1.09,1.16,3.0,2.12,1.24,1.96,1.33,3.29,1.18,12.5,6.2,1.15,4.2,1.32,2.88,1.59,2.16,1.99,1.73,2.57,1.42
SPAIN 1,2025-05-02,16:00:00,34,Rayo Vallecano,Getafe CF,3.2,1.83,4.5,2.37,3.02,3.58,1.67,2.1,4.33,1.2,15.0,1.03,1.12,5.75,1.61,2.15,3.0,1.4,2.38,1.53,1.31,1.38,1.57,1.31,1.25,1.71,1.17,2.88,1.6,6.65,3.2,1.4,2.64,1.75,1.96,2.23,1.55,3.04,1.29,4.3,1.15
PORTUGAL 1,2025-05-02,16:15:00,32,Porto,Moreirense FC,1.83,2.3,10.0,1.36,4.1,8.5,1.4,2.75,3.0,1.36,9.0,1.07,0.0,0.0,0.0,0.0,2.05,1.7,2.63,1.44,0.0,0.0,0.0,2.4,0.73,1.93,1.15,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHILE 1,2025-05-02,17:00:00,10,Deportes Limache,Colo-Colo,6.0,2.25,2.1,5.25,3.9,1.53,1.36,3.0,2.75,1.4,7.0,1.1,0.0,0.0,0.0,0.0,1.95,1.85,2.0,1.73,0.0,0.0,0.0,1.0,1.5,1.55,1.93,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARAGUAY 1,2025-05-02,18:00:00,17,2 de Mayo,Sportivo Luqueño,2.85,1.95,3.73,2.1,3.0,3.29,1.48,2.4,3.4,1.28,9.8,1.0,1.02,6.5,1.43,2.65,2.35,1.5,1.95,1.7,1.3,1.33,1.63,0.88,1.0,1.29,1.46,2.75,1.75,6.4,2.3,1.47,2.4,1.8,2.0,2.28,1.52,3.0,1.32,4.0,1.18
ARGENTINA 1,2025-05-02,18:00:00,16,Unión Santa Fe,Belgrano,3.75,1.91,3.4,2.8,3.2,2.5,1.57,2.25,3.75,1.25,11.0,1.05,0.0,0.0,1.53,2.37,2.6,1.48,2.2,1.62,0.0,0.0,0.0,1.5,0.86,1.87,1.3,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 1,2025-05-02,19:00:00,4,OFK Beograd,Vojvodina,0.0,0.0,0.0,2.38,3.14,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1.94,0.0,0.0,0.0,0.0,0.0,1.56,1.81,1.68,1.81,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 1,2025-05-02,19:00:00,4,Bačka Topola,Red Star Belgrade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,2.81,1.88,2.26,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 1,2025-05-02,19:00:00,4,Novi Pazar,Partizan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.06,1.76,1.25,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 1,2025-05-02,19:00:00,4,IMT Novi Beograd,Železničar Pančevo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.31,1.53,1.18,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 1,2025-05-02,19:00:00,4,Radnički Niš,Tekstilac Odžaci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.0,1.59,1.22,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 1,2025-05-02,19:00:00,4,Napredak,Čukarički,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,1.25,1.4,1.46,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 1,2025-05-02,19:00:00,4,Jedinstvo Ub,Spartak Subotica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.0,1.34,1.33,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 1,2025-05-02,19:00:00,4,Radnički Kragujevac,Mladost Lučani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.31,1.65,0.76,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARAGUAY 1,2025-05-02,20:15:00,17,Deportivo Recoleta,Guaraní,3.14,1.97,3.2,2.6,2.96,2.56,1.48,2.45,3.1,1.3,8.5,1.04,1.07,6.5,1.4,2.8,2.25,1.6,1.87,1.8,1.28,1.33,1.48,1.31,1.81,1.4,1.26,2.66,1.98,6.25,2.0,1.46,2.45,1.77,1.89,2.25,1.55,2.9,1.34,3.9,1.19
